College Code,College Name ,Location,District,College Type,College Course,GM,GMK,GMR
E132,Secab Institute of Engineering & Technology,HUDCO CROSS,Bijapur,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,75975,--,92454
E132,Secab Institute of Engineering & Technology,HUDCO CROSS,Bijapur,Private ,CIVIL ENGINEERING,144255,167467,161009
E132,Secab Institute of Engineering & Technology,HUDCO CROSS,Bijapur,Private ,COMPUTER SCIENCE AND ENGINEERING,77494,84045,90857
E132,Secab Institute of Engineering & Technology,HUDCO CROSS,Bijapur,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,136036,--,144531
E132,Secab Institute of Engineering & Technology,HUDCO CROSS,Bijapur,Private ,ELECTRONICS AND COMMUNICATION ENGG,91776,105065,108724
E132,Secab Institute of Engineering & Technology,HUDCO CROSS,Bijapur,Private ,MECHANICAL ENGINEERING,152961,--,194841
E133,G S S S Institute of Engineering & Technology for Women,METAGALLI INDUSTRIAL AREA,Mysore,Government ,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,23245,--,25181
E133,G S S S Institute of Engineering & Technology for Women,METAGALLI INDUSTRIAL AREA,Mysore,Government ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),20074,29114,22779
E133,G S S S Institute of Engineering & Technology for Women,METAGALLI INDUSTRIAL AREA,Mysore,Government ,COMPUTER SCIENCE AND ENGINEERING,18021,25732,20181
E133,G S S S Institute of Engineering & Technology for Women,METAGALLI INDUSTRIAL AREA,Mysore,Government ,ELECTRICAL & ELECTRONICS ENGINEERING,32758,--,40839
E133,G S S S Institute of Engineering & Technology for Women,METAGALLI INDUSTRIAL AREA,Mysore,Government ,ELECTRONICS AND COMMUNICATION ENGG,28240,33271,29879
E133,G S S S Institute of Engineering & Technology for Women,METAGALLI INDUSTRIAL AREA,Mysore,Government ,INFORMATION SCIENCE AND ENGINEERING,21894,--,22817
E134,Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology,SAVANUR ROAD,Gadag,Private ,CIVIL ENGINEERING,171373,--,181988
E134,Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology,SAVANUR ROAD,Gadag,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),79867,101441,97534
E134,Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology,SAVANUR ROAD,Gadag,Private ,COMPUTER SCIENCE AND ENGINEERING,63383,67378,71392
E134,Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology,SAVANUR ROAD,Gadag,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,82495,84730,93459
E134,Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology,SAVANUR ROAD,Gadag,Private ,ELECTRONICS AND COMMUNICATION ENGG,94442,--,100211
E134,Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology,SAVANUR ROAD,Gadag,Private ,INFORMATION SCIENCE AND ENGINEERING,164796,--,194595
E134,Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology,SAVANUR ROAD,Gadag,Private ,MECHANICAL ENGINEERING,122525,--,179164
E135,K L S Viswanathrao Deshpande Institute of Technology,DANDELI ROAD,Haliyal,Private ,CIVIL ENGINEERING,54555,--,73824
E135,K L S Viswanathrao Deshpande Institute of Technology,DANDELI ROAD,Haliyal,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),47876,50758,62168
E135,K L S Viswanathrao Deshpande Institute of Technology,DANDELI ROAD,Haliyal,Private ,COMPUTER SCIENCE AND ENGINEERING,86212,92961,116167
E135,K L S Viswanathrao Deshpande Institute of Technology,DANDELI ROAD,Haliyal,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,60858,66547,76586
E135,K L S Viswanathrao Deshpande Institute of Technology,DANDELI ROAD,Haliyal,Private ,ELECTRONICS AND COMMUNICATION ENGG,148112,166160,202630
E135,K L S Viswanathrao Deshpande Institute of Technology,DANDELI ROAD,Haliyal,Private ,MECHANICAL ENGINEERING,90453,--,105896
E136,Moodalakatte Institute of Technology,KUNDAPURA,Udupi Dist,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,181366,--,234612
E136,Moodalakatte Institute of Technology,KUNDAPURA,Udupi Dist,Private ,CIVIL ENGINEERING,94446,--,106563
E136,Moodalakatte Institute of Technology,KUNDAPURA,Udupi Dist,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),95401,96805,97697
E136,Moodalakatte Institute of Technology,KUNDAPURA,Udupi Dist,Private ,COMPUTER SCIENCE AND ENGINEERING,99751,100039,103665
E136,Moodalakatte Institute of Technology,KUNDAPURA,Udupi Dist,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),120136,123095,124940
E136,Moodalakatte Institute of Technology,KUNDAPURA,Udupi Dist,Private ,ELECTRONICS AND COMMUNICATION ENGG,108953,111727,110918
E136,Moodalakatte Institute of Technology,KUNDAPURA,Udupi Dist,Private ,INFORMATION SCIENCE AND ENGINEERING,74172,74604,80121
E139,Impact College of Engineering & Applied Sciences,SAHAKARANAGAR,Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,83959,114868,95067
E139,Impact College of Engineering & Applied Sciences,SAHAKARANAGAR,Bangalore,Private ,AUTOMATION AND ROBOTICS,127458,--,140752
E139,Impact College of Engineering & Applied Sciences,SAHAKARANAGAR,Bangalore,Private ,CIVIL ENGINEERING,77125,81564,82005
E139,Impact College of Engineering & Applied Sciences,SAHAKARANAGAR,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,79074,--,85411
E139,Impact College of Engineering & Applied Sciences,SAHAKARANAGAR,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),80144,--,82885
E139,Impact College of Engineering & Applied Sciences,SAHAKARANAGAR,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),83397,--,94767
E139,Impact College of Engineering & Applied Sciences,SAHAKARANAGAR,Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,130223,168995,165688
E139,Impact College of Engineering & Applied Sciences,SAHAKARANAGAR,Bangalore,Private ,MECHANICAL ENGINEERING,4217,14355,8534
E141,PES UNIVERSITY,Konappana Agrahara,Bangalore,Private ,B TECH IN COMPUTER SCIENCE & ENGINEERING (ARTIFICAL INTELLIGENCE & MACHINE LEARNING,3588,14064,7957
E141,PES UNIVERSITY,Konappana Agrahara,Bangalore,Private ,B TECH IN COMPUTER SCIENCE & ENGINEERING,4400,17212,10606
E141,PES UNIVERSITY,Konappana Agrahara,Bangalore,Private ,B TECH IN ELECTRONICS & COMMUNICATION ENGINEERING,48897,--,53767
E142,Adhichunchanagiri University,NAGAMANGALA TALUK,Mandya,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,163338,--,180532
E142,Adhichunchanagiri University,NAGAMANGALA TALUK,Mandya,Private ,CIVIL ENGINEERING,58085,75971,63676
E142,Adhichunchanagiri University,NAGAMANGALA TALUK,Mandya,Private ,COMPUTER SCIENCE AND ENGINEERING,72239,83554,79024
E142,Adhichunchanagiri University,NAGAMANGALA TALUK,Mandya,Private ,ELECTRONICS AND COMMUNICATION ENGG,68920,--,69088
E142,Adhichunchanagiri University,NAGAMANGALA TALUK,Mandya,Private ,INFORMATION SCIENCE AND ENGINEERING,125877,--,142155
E142,Adhichunchanagiri University,NAGAMANGALA TALUK,Mandya,Private ,MECHANICAL ENGINEERING,65088,92085,73184
E142,Adhichunchanagiri University,NAGAMANGALA TALUK,Mandya,Private ,ROBOTICS AND ARTIFICIAL INTELLIGENCE,73682,81080,83347
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,AERONAUTICAL ENGINEERING,81947,--,82686
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,62278,--,76357
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,137855,--,151936
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,AUTOMOBILE ENGINEERING,110442,--,116889
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,COMPUTER SCIENCE AND BUSINESS SYSTEMS,106758,--,107728
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,COMPUTER SCIENCE AND DESIGN,65279,74684,73497
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,113542,125624,123231
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,96017,98917,98191
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,84454,--,86057
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,INFORMATION SCIENCE AND ENGINEERING,76136,98784,88627
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,MARINE ENGINEERING,132612,--,147152
E144,Srinivas Institute of Technology,RAMOHOLLI CROSS,Mangalore,Private ,MECHANICAL ENGINEERING,38844,46668,44769
E145,Rajarajeswari College of Engineering,KENJAR VILLAGE,Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,114594,--,140685
E145,Rajarajeswari College of Engineering,KENJAR VILLAGE,Bangalore,Private ,CIVIL ENGINEERING,53785,63935,63541
E145,Rajarajeswari College of Engineering,KENJAR VILLAGE,Bangalore,Private ,COMPUTER SCIENCE AND DESIGN,47415,--,47739
E145,Rajarajeswari College of Engineering,KENJAR VILLAGE,Bangalore,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),35594,39226,41431
E145,Rajarajeswari College of Engineering,KENJAR VILLAGE,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,65515,86211,88965
E145,Rajarajeswari College of Engineering,KENJAR VILLAGE,Bangalore,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,47673,54621,57569
E145,Rajarajeswari College of Engineering,KENJAR VILLAGE,Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,45377,48784,48820
E145,Rajarajeswari College of Engineering,KENJAR VILLAGE,Bangalore,Private ,INFORMATION SCIENCE AND ENGINEERING,58917,--,72243
E145,Rajarajeswari College of Engineering,KENJAR VILLAGE,Bangalore,Private ,ROBOTICS AND AUTOMATION,99200,--,102942
E146,Shreedevi Institute of Technology,KAMMANAHALLI,Dakshina Kannada Dist,Private ,AERONAUTICAL ENGINEERING,90630,--,92826
E146,Shreedevi Institute of Technology,KAMMANAHALLI,Dakshina Kannada Dist,Private ,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,209115,243095,245915
E146,Shreedevi Institute of Technology,KAMMANAHALLI,Dakshina Kannada Dist,Private ,CIVIL ENGINEERING,87024,--,92205
E146,Shreedevi Institute of Technology,KAMMANAHALLI,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),101945,103620,104801
E146,Shreedevi Institute of Technology,KAMMANAHALLI,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND ENGINEERING,125753,126106,129049
E146,Shreedevi Institute of Technology,KAMMANAHALLI,Dakshina Kannada Dist,Private ,ELECTRONICS AND COMMUNICATION ENGG,115286,--,116641
E146,Shreedevi Institute of Technology,KAMMANAHALLI,Dakshina Kannada Dist,Private ,INFORMATION SCIENCE AND ENGINEERING,192700,213601,251980
E146,Shreedevi Institute of Technology,KAMMANAHALLI,Dakshina Kannada Dist,Private ,MECHANICAL ENGINEERING,54054,--,63113
E147,T.John Institute of technology,ARKULA VILLAGE,Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,73156,105289,87439
E147,T.John Institute of technology,ARKULA VILLAGE,Bangalore,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),64402,66171,69399
E147,T.John Institute of technology,ARKULA VILLAGE,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,71133,88330,99111
E147,T.John Institute of technology,ARKULA VILLAGE,Bangalore,Private ,DATA SCIENCES,74490,--,82611
E147,T.John Institute of technology,ARKULA VILLAGE,Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,77103,100241,85644
E147,T.John Institute of technology,ARKULA VILLAGE,Bangalore,Private ,INFORMATION SCIENCE AND ENGINEERING,24142,25359,25544
E149,Cambridge Institutute of Technology,"K R PURAM,",Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,94377,--,135330
E149,Cambridge Institutute of Technology,"K R PURAM,",Bangalore,Private ,CIVIL ENGINEERING,28174,34963,32297
E149,Cambridge Institutute of Technology,"K R PURAM,",Bangalore,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),25169,32687,29284
E149,Cambridge Institutute of Technology,"K R PURAM,",Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,26164,36809,26477
E149,Cambridge Institutute of Technology,"K R PURAM,",Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),48655,--,49854
E149,Cambridge Institutute of Technology,"K R PURAM,",Bangalore,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,32671,38657,38682
E149,Cambridge Institutute of Technology,"K R PURAM,",Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,87627,--,110019
E149,Cambridge Institutute of Technology,"K R PURAM,",Bangalore,Private ,MECHANICAL ENGINEERING,43604,48401,52816
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,154929,189925,169224
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,CIVIL ENGINEERING,74155,81928,82558
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,COMPUTER ENGINEERING,75916,--,77826
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,COMPUTER SCIENCE AND DESIGN,46595,50904,51693
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,COMPUTER SCIENCE AND ENGINEERING,56441,--,56899
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),85346,97022,104613
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,62091,74073,73172
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,ELECTRONICS AND COMMUNICATION ENGG,59946,77517,63417
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,INFORMATION SCIENCE AND ENGINEERING,147725,160806,174022
E150,P E S Institute of Technology & Management,GUDDADAARAKERE,Shimoga,Private ,MECHANICAL ENGINEERING,62071,74079,63172
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,AERONAUTICAL ENGINEERING,48696,63110,52067
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,33355,41527,38512
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),24205,--,38811
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),30970,49300,43602
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,COMPUTER SCIENCE AND ENGINEERING,30970,33052,35885
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,ELECTRONICS AND COMMUNICATION ENGG,46983,49115,51790
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,INFORMATION SCIENCE AND ENGINEERING,43222,49823,46920
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,MECHANICAL ENGINEERING,104523,--,114792
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,MECHATRONICS,75665,--,91402
E151,Mangalore Institute of Technology & Engineering,Moodabidri,Badaga Mijar,Private ,ROBOTICS AND ARTIFICIAL INTELLIGENCE,46160,63299,53466
E152,S D M Institute of Tech,Ujire,Dakshina Kannada Dist,Private ,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,56304,57014,59906
E152,S D M Institute of Tech,Ujire,Dakshina Kannada Dist,Private ,CIVIL ENGINEERING,140466,--,177567
E152,S D M Institute of Tech,Ujire,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND ENGINEERING,50718,51452,55225
E152,S D M Institute of Tech,Ujire,Dakshina Kannada Dist,Private ,ELECTRICAL & ELECTRONICS ENGINEERING,92851,--,101572
E152,S D M Institute of Tech,Ujire,Dakshina Kannada Dist,Private ,ELECTRONICS AND COMMUNICATION ENGG,80027,84663,90553
E152,S D M Institute of Tech,Ujire,Dakshina Kannada Dist,Private ,INFORMATION SCIENCE AND ENGINEERING,80027,--,77705
E153,S E A College of Engineering & Technology,BASAVANAPURA,Bangalore,Private ,AGRICULTURE ENGINEERING,87150,--,92329
E153,S E A College of Engineering & Technology,BASAVANAPURA,Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,65049,--,71515
E153,S E A College of Engineering & Technology,BASAVANAPURA,Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,66667,74487,69288
E153,S E A College of Engineering & Technology,BASAVANAPURA,Bangalore,Private ,CIVIL ENGINEERING,128413,--,173489
E153,S E A College of Engineering & Technology,BASAVANAPURA,Bangalore,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),88979,110954,102405
E153,S E A College of Engineering & Technology,BASAVANAPURA,Bangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,70475,85463,77537
E153,S E A College of Engineering & Technology,BASAVANAPURA,Bangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,85605,99280,91386
E153,S E A College of Engineering & Technology,BASAVANAPURA,Bangalore,Private ,INFORMATION SCIENCE AND ENGINEERING,83042,--,86695
E153,S E A College of Engineering & Technology,BASAVANAPURA,Bangalore,Private ,MECHANICAL ENGINEERING,136021,--,171693
E154,Government Engineering College,NANJANGUD ROAD,Chamarajanagara,Government ,CIVIL ENGINEERING,146190,149001,157137
E154,Government Engineering College,NANJANGUD ROAD,Chamarajanagara,Government ,COMPUTER SCIENCE AND ENGINEERING,52184,54298,56522
E154,Government Engineering College,NANJANGUD ROAD,Chamarajanagara,Government ,ELECTRONICS AND COMMUNICATION ENGG,91408,99424,97243
E154,Government Engineering College,NANJANGUD ROAD,Chamarajanagara,Government ,MECHANICAL ENGINEERING,162313,162723,178177
E155,Government Engineering College DAIRY CIRCLE,DAIRY CIRCLE,Hasssan,Government ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,31297,31772,37518
E155,Government Engineering College DAIRY CIRCLE,DAIRY CIRCLE,Hasssan,Government ,CIVIL ENGINEERING,120601,121189,142323
E155,Government Engineering College DAIRY CIRCLE,DAIRY CIRCLE,Hasssan,Government ,COMPUTER SCIENCE AND ENGINEERING,37533,41560,41948
E155,Government Engineering College DAIRY CIRCLE,DAIRY CIRCLE,Hasssan,Government ,ELECTRONICS AND COMMUNICATION ENGG,52633,55053,58621
E155,Government Engineering College DAIRY CIRCLE,DAIRY CIRCLE,Hasssan,Government ,MECHANICAL ENGINEERING,128533,133578,140332
E156,"K R PET KRISHNA, GOVERNMENT ENGINEERING COLLEGES",MANDYA KRISHNARAJPET,Mandya,Government ,CIVIL ENGINEERING,159275,168301,168816
E156,"K R PET KRISHNA, GOVERNMENT ENGINEERING COLLEGES",MANDYA KRISHNARAJPET,Mandya,Government ,COMPUTER SCIENCE AND ENGINEERING,59553,65240,65105
E156,"K R PET KRISHNA, GOVERNMENT ENGINEERING COLLEGES",MANDYA KRISHNARAJPET,Mandya,Government ,ELECTRONICS AND COMMUNICATION ENGG,84452,92280,87415
E156,"K R PET KRISHNA, GOVERNMENT ENGINEERING COLLEGES",MANDYA KRISHNARAJPET,Mandya,Government ,MECHANICAL ENGINEERING,158202,176892,175461
E157,Government Engineering College Ramanagaram DODDAMANNUGUDDE,DODDAMANNUGUDDE,Ramanagara,Government ,CIVIL ENGINEERING,164481,173149,188766
E157,Government Engineering College Ramanagaram DODDAMANNUGUDDE,DODDAMANNUGUDDE,Ramanagara,Government ,COMPUTER SCIENCE AND ENGINEERING,53848,65634,59146
E157,Government Engineering College Ramanagaram DODDAMANNUGUDDE,DODDAMANNUGUDDE,Ramanagara,Government ,ELECTRONICS AND COMMUNICATION ENGG,82362,84294,90246
E157,Government Engineering College Ramanagaram DODDAMANNUGUDDE,DODDAMANNUGUDDE,Ramanagara,Government ,MECHANICAL ENGINEERING,190268,234594,217036
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,CIVIL ENGINEERING,142999,166401,156006
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,COMPUTER ENGINEERING,55694,--,69569
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,COMPUTER SCIENCE AND BUSINESS SYSTEMS,56292,95775,68126
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),41193,--,48596
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),34949,--,35283
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),51647,85510,56584
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,COMPUTER SCIENCE AND ENGINEERING,35223,43781,36349
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),46168,59729,54097
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,ELECTRONICS AND COMMUNICATION ENGG,50702,62953,52662
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,INFORMATION SCIENCE AND ENGINEERING,48421,62311,54062
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,MECHANICAL ENGINEERING,87862,--,137510
E158,Maharaja Institute of Technology ,NAGUVANAHALLI PANCHAYAT,Mandya,Private ,MECHANICAL ENGINEERING (KANNADA MEDIUM),187544,--,248805
E159,Karavali Institute of Technology,Neermarga,Mangalore,Private ,AERONAUTICAL ENGINEERING,106538,127985,108164
E159,Karavali Institute of Technology,Neermarga,Mangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,91561,112579,93036
E159,Karavali Institute of Technology,Neermarga,Mangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,105148,107049,115098
E159,Karavali Institute of Technology,Neermarga,Mangalore,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),119669,--,120090
E159,Karavali Institute of Technology,Neermarga,Mangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,119335,--,120419
E159,Karavali Institute of Technology,Neermarga,Mangalore,Private ,MECHANICAL ENGINEERING,206298,--,208814
E160,Sahyadri College Of Engineering & Management,ADYAR,Mangalore,Private ,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),22695,28504,25080
E160,Sahyadri College Of Engineering & Management,ADYAR,Mangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,16167,22630,21593
E160,Sahyadri College Of Engineering & Management,ADYAR,Mangalore,Private ,ELECTRONICS AND COMMUNICATION ENGG,30407,31980,33873
E160,Sahyadri College Of Engineering & Management,ADYAR,Mangalore,Private ,INFORMATION SCIENCE AND ENGINEERING,25745,27334,27748
E160,Sahyadri College Of Engineering & Management,ADYAR,Mangalore,Private ,MECHANICAL ENGINEERING,49659,--,93400
E160,Sahyadri College Of Engineering & Management,ADYAR,Mangalore,Private ,AERONAUTICAL ENGINEERING,30404,--,36280
E161,"Government Engineering College  Kushalanagar",Kushalanagar,Kushalanagra,Government ,CIVIL ENGINEERING,173859,176435,205817
E161,"Government Engineering College  Kushalanagar",Kushalanagar,Kushalanagra,Government ,COMPUTER SCIENCE AND ENGINEERING,71958,72349,75330
E161,"Government Engineering College  Kushalanagar",Kushalanagar,Kushalanagra,Government ,ELECTRONICS AND COMMUNICATION ENGG,95959,98810,100485
E161,"Government Engineering College  Kushalanagar",Kushalanagar,Kushalanagra,Government ,MECHANICAL ENGINEERING,181542,189917,201489
E162,Government Engineering College Raichur,HYDERABAD ROAD,Raichur,Government ,CIVIL ENGINEERING,124469,150401,155108
E162,Government Engineering College Raichur,HYDERABAD ROAD,Raichur,Government ,COMPUTER SCIENCE AND ENGINEERING,43572,--,59957
E162,Government Engineering College Raichur,HYDERABAD ROAD,Raichur,Government ,ELECTRONICS AND COMMUNICATION ENGG,84243,--,87456
E162,Government Engineering College Raichur,HYDERABAD ROAD,Raichur,Government ,MECHANICAL ENGINEERING,184588,--,189575
E163,Government Engineering College Haveri,DEVAGIRI,Haveri District,Government ,CIVIL ENGINEERING,164986,165896,168320
E163,Government Engineering College Haveri,DEVAGIRI,Haveri District,Government ,COMPUTER SCIENCE AND ENGINEERING,55650,62528,59689
E163,Government Engineering College Haveri,DEVAGIRI,Haveri District,Government ,ELECTRONICS AND COMMUNICATION ENGG,83662,85153,89731
E163,Government Engineering College Haveri,DEVAGIRI,Haveri District,Government ,MECHANICAL ENGINEERING,181884,189168,206150
E164,Government Engineering College Hoovina,Hadagali,Vijayanagara,Government ,CIVIL ENGINEERING,123412,--,148766
E164,Government Engineering College Hoovina,Hadagali,Vijayanagara,Government ,COMPUTER SCIENCE AND ENGINEERING,58170,--,76795
E164,Government Engineering College Hoovina,Hadagali,Vijayanagara,Government ,ELECTRONICS AND COMMUNICATION ENGG,91041,--,96700
E164,Government Engineering College Hoovina,Hadagali,Vijayanagara,Government ,MECHANICAL ENGINEERING,191247,205033,212202
E165,Yenepoya Institute Of Technology Mangalore,VIDYANAGAR,Mangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,62013,--,70489
E165,Yenepoya Institute Of Technology Mangalore,VIDYANAGAR,Mangalore,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),109370,110091,113046
E165,Yenepoya Institute Of Technology Mangalore,VIDYANAGAR,Mangalore,Private ,COMPUTER SCIENCE AND ENGINEERING,83278,88750,88391
